url,image_url
https://vkusvill.ru/goods/sous-sloboda-syrnyy-60-220-ml-35892.html,https://img.vkusvill.ru/pim/images/site/bfec25f0-a1c0-42d9-b07b-ef59017b746c.jpeg?1722000027.4359
https://vkusvill.ru/goods/gel-dlya-stirki-aroma-drop-zhasmin-i-vetiver-2v1-1-l-82034.html,https://img.vkusvill.ru/pim/images/site/436ff3c9-e3eb-4555-8fa7-d2ddb0cc7a1a.png?1695808450.9042
https://vkusvill.ru/goods/yogurt-kolomenskoe-zemlyanika-termostatnyy-3-130-g-62157.html,https://img.vkusvill.ru/pim/images/site/b6e29cb4-bd65-4948-9ca9-f51ec84cb5fe.jpeg?1729855933.9022
https://vkusvill.ru/goods/file-tsyplenka-broylera-troekurovo-okhlazhdennoe-900-g-85097.html,https://img.vkusvill.ru/pim/images/site/site/f3a74dd8-8520-4aae-8776-72a6b13e4ffa.png
https://vkusvill.ru/goods/smes-ovoshchnaya-bondyuel-fasule-ovoshchi-po-turetski-zamorozhennaya-400-g-39803.html,https://img.vkusvill.ru/pim/images/site/70c9f986-2a47-4b1e-a579-f0e0fa737bad.jpeg?1730198801.0058
https://vkusvill.ru/goods/makaronnye-izdeliya-makfa-vitki-450-g-108939.html,https://img.vkusvill.ru/pim/images/site/5fdd9cf8-58c8-4e2b-81ef-854ea926451c.jpg?1742468233.2642
https://vkusvill.ru/goods/varene-ratibor-vishnya-360-g-67866.html,https://img.vkusvill.ru/pim/images/site/b1ef5d3a-0dd1-4181-934f-a0e7ea05b4b4.jpg?1722008416.3354
https://vkusvill.ru/goods/lapsha-samyang-ostraya-so-vkusom-chetyre-syra-145-g-99452.html,https://img.vkusvill.ru/pim/images/site/36dcc2f7-093f-4d57-b8f6-2d4b9cd48399.jpg?1724938993.9227
https://vkusvill.ru/goods/kotlety-blizhnie-gorki-dlya-burgerov-200-g-58479.html,https://img.vkusvill.ru/pim/images/site/e1a729ca-a742-4f9b-addc-51ca6b80ac2f.png?1696322527.8318
https://vkusvill.ru/goods/lapsha-rollton-po-domashnemu-kurinaya-lotok-90-g-40397.html,https://img.vkusvill.ru/pim/images/site/8a5ee90d-b88c-433d-8f9a-669aa48c8cdc.jpeg?1731681257.0361
https://vkusvill.ru/goods/tvorog-talitskiy-traditsionnyy-5-flou-pak-200-g-92676.html,https://img.vkusvill.ru/pim/images/site/f6c61a4c-cc1a-49fc-b55b-c4fc2a89b12f.png?1713276435.0444
https://vkusvill.ru/goods/posypka-dr-bakers-dekor-miks-kosmos-10-g-89017.html,https://img.vkusvill.ru/pim/images/site/34177608-409e-4991-92e0-3c142e8f1a97.JPG?1720014259.6359
https://vkusvill.ru/goods/shokolad-molochnyy-ritter-sport-pechene-s-orekhami-100-g-67435.html,https://img.vkusvill.ru/pim/images/site/a77606ae-1baa-41fd-bc27-4ff84db8559e.png?1731016510.2984
https://vkusvill.ru/goods/makaronnye-izdeliya-barilla-65-farfalle-bantiki-400-g-40600.html,https://img.vkusvill.ru/pim/images/site/b7bbc34c-22bb-4c2a-8e0d-a840f466baa8.jpeg?1730897093.2754
https://vkusvill.ru/goods/drazhe-skittles-fruktovyy-vkus-140-g-94426.html,https://img.vkusvill.ru/pim/images/site/d991b2eb-67ee-4e68-a409-821f3ae70e6b.jpeg?1724419872.8657
https://vkusvill.ru/goods/pitstsa-maestrello-rimskaya-mini-assorti-pepperoni-i-kuritsa-s-sousom-pesto-420-g-114737.html,https://img.vkusvill.ru/pim/images/site/site/4cb2b1ef-3b93-4f6a-a095-856fec6195b8.jpg
https://vkusvill.ru/goods/makaronnye-izdeliya-makfa-perya-lyubitelskie-400-g-32899.html,https://img.vkusvill.ru/pim/images/site/0de66d91-5a8e-429c-9e7e-02aa8e22f416.jpg?1725022815.9251
https://vkusvill.ru/goods/morozhenoe-eskimo-milka-slivochnoe-s-lesnymi-yagodami-64-g-65374.html,https://img.vkusvill.ru/pim/images/site/b2a1a01f-da08-4086-bc43-aa9fd3c10927.jpg?1687861446.1859
https://vkusvill.ru/goods/shokolad-molochnyy-ritter-sport-s-fistashkoy-100-g-115366.html,https://img.vkusvill.ru/pim/images/site/site/31c85c32-9b50-45dd-b5d9-5caca21a6998.png
https://vkusvill.ru/goods/naggetsy-miratorg-kurinye-s-syrom-250-g-112570.html,https://img.vkusvill.ru/pim/images/site/site/7ef251ea-13c6-4e58-a7c2-3eb5dd4a8b32.png
https://vkusvill.ru/goods/chay-travyanoy-greenfield-lemongrass-shisandra-piramidki-20kh1-8-g-112611.html,https://img.vkusvill.ru/pim/images/site/site/f038bfaf-445b-45fe-bbc8-c43314866b5f.jpg
https://vkusvill.ru/goods/sirop-mr-djemius-zero-gold-molochnyy-shokolad-ponizhennoy-kaloriynosti-330-g-116093.html,https://img.vkusvill.ru/pim/images/site/site/7ff05619-33ee-471b-b3bf-fb392f055295.jpg
https://vkusvill.ru/goods/olivki-filippo-berio-farshirovannye-limonom-300-g-71701.html,https://img.vkusvill.ru/pim/images/site/96b96a12-83ea-41e2-a53c-3c6620e98021.jpg?1670403127.9854
https://vkusvill.ru/goods/shokolad-molochnyy-ritter-sport-khrustyashchiy-krendelek-100-g-90149.html,https://img.vkusvill.ru/pim/images/site/442cc600-539c-4e1b-a07c-19546a5c3cbd.jpg?1709478615.7088
https://vkusvill.ru/goods/krevetki-agama-korolevskie-s-kokteylnym-sousom-vareno-morozhenye-ochishchennye-s-khvostom-614-g-102182.html,https://img.vkusvill.ru/pim/images/site/def67077-1767-4ed4-8486-5a6792e11b8f.jpg?1729802314.4517
https://vkusvill.ru/goods/chay-chernyy-chaynaya-biblioteka-oblepikha-i-grusha-aromatizirovannyy-listovoy-100-g-98110.html,https://img.vkusvill.ru/pim/images/site/e15c4de0-4330-4537-9084-0103e8b686cb.jpeg?1722590477.6522
https://vkusvill.ru/goods/khleb-limak-tostovyy-klassicheskiy-290-g-106694.html,https://img.vkusvill.ru/pim/images/site/22b4bc4c-3248-451b-a962-57cddf2b3b71.jpg?1737898154.229
https://vkusvill.ru/goods/ovoshchi-tushenye-beloruchka-s-nutom-200-g-115511.html,https://img.vkusvill.ru/pim/images/site/site/cad10715-9d3e-467a-8d3a-20bf3c547cfc.jpg
https://vkusvill.ru/goods/ris-agro-alyans-ekstra-dlya-plova-900-g-57676.html,https://img.vkusvill.ru/pim/images/site/44b5ee2c-570d-4861-b16a-7cee96c96aa2.jpg?1703587446.2761
https://vkusvill.ru/goods/drazhe-m-m-s-s-solenym-arakhisom-i-molochnym-shokoladom-145-g-94425.html,https://img.vkusvill.ru/pim/images/site/64e898b1-89f0-4ec8-b59e-e865ac7ea70f.jpeg?1724420597.0279
https://vkusvill.ru/goods/makaronnye-izdeliya-aida-spaghetti-spagetti-500-g-84775.html,https://img.vkusvill.ru/pim/images/site/a3b49bc2-5571-4799-94f0-bb65abd557f9.jpg?1741859116.5481
https://vkusvill.ru/goods/chipsy-kartofelnye-lorenz-naturals-so-vkusom-sousa-pesto-100-g-44323.html,https://img.vkusvill.ru/pim/images/site/1318bb6e-6f62-4e4d-9279-a3a4b865598d.jpeg?1721305032.7824
https://vkusvill.ru/goods/gel-dlya-stirki-sunday-universalnyy-2-l-73239.html,https://img.vkusvill.ru/pim/images/site/c61d1a57-9f8d-4f96-b3a4-ab1be5ddfd08.jpg?1723047332.2971
https://vkusvill.ru/goods/olivki-monini-s-semgoy-300-g-90214.html,https://img.vkusvill.ru/pim/images/site/d6a8761d-0cd8-4975-a5d3-1f07ef280e69.jpg?1709718727.4831
https://vkusvill.ru/goods/sup-rybprodtorg-buyabes-zamorozhennyy-400-g-115093.html,https://img.vkusvill.ru/pim/images/site/site/06ddaec0-3a91-44f7-a6a1-dda2b1674220.png
https://vkusvill.ru/goods/sup-rybprodtorg-ukha-zamorozhennyy-400-g-115090.html,https://img.vkusvill.ru/pim/images/site/site/2a44aa2e-e7aa-452b-b254-fa68310424cd.png
https://vkusvill.ru/goods/chay-chernyy-newby-assam-paketirovannyy-25kh2-g-44832.html,https://img.vkusvill.ru/pim/images/site/71d4ad2c-7b1d-4a0d-8010-1d5382452bc0.jpg?1716531016.6134
https://vkusvill.ru/goods/sup-yelli-sem-bobov-250-g-56092.html,https://img.vkusvill.ru/pim/images/site/8ff2a06e-c723-4954-90d1-f3241ca6b2ed.jpg?1681904716.0094
https://vkusvill.ru/goods/kofe-rastvorimyy-monarch-original-sublimirovannyy-95-g-78810.html,https://img.vkusvill.ru/pim/images/site/5ea44057-956c-4986-a925-431802aafa80.png?1696320069.1903
https://vkusvill.ru/goods/tomaty-mutti-rezanye-kubikami-tetrapak-500-g-31804.html,https://img.vkusvill.ru/pim/images/site/c9e389b9-5720-4cc1-80a8-4c7e3173c8a8.jpeg?1734516674.9076
https://vkusvill.ru/goods/pelmeni-myasnoy-dvorik-firmennye-khalyal-zamorozhennye-800-g-88108.html,https://img.vkusvill.ru/pim/images/site/site/5b9e3ede-621f-4b04-a96d-09fc12452afe.jpg
https://vkusvill.ru/goods/kofe-rastvorimyy-neskafe-krema-st-b-95-g-40477.html,https://img.vkusvill.ru/pim/images/site/22f14295-34cc-435f-be42-49ecbfea2760.jpeg?1726650797.1199
https://vkusvill.ru/goods/ris-natsional-otbornyy-1-5-kg-104569.html,https://img.vkusvill.ru/pim/images/site/site/4d421f23-3fdb-462e-a9f3-25942aa4cc48.png
https://vkusvill.ru/goods/sloyka-limak-s-vishnevoy-nachinkoy-60-g-106712.html,https://img.vkusvill.ru/pim/images/site/8df1ebc2-48fd-48bc-b591-a2d2cf4df0a2.jpg?1737899172.9401
https://vkusvill.ru/goods/myusli-khrustyashchie-4life-white-chocolate-biscuits-350-g-113054.html,https://img.vkusvill.ru/pim/images/site/site/062aafed-c00a-492a-822b-1d1dc20c2841.png
https://vkusvill.ru/goods/mayonez-makheev-provansal-67-190-g-64109.html,https://img.vkusvill.ru/pim/images/site/site/715a9636-fe90-4036-bcc6-d4c0210ed219.jpg
https://vkusvill.ru/goods/tunets-mister-ton-file-lomtiki-tuntsa-zheltoperogo-v-podsolnechnom-masle-zh-b-160-g-64483.html,https://img.vkusvill.ru/pim/images/site/38303ac0-6e4e-489e-98d2-15038c5d6b0d.jpg?1721974512.089
https://vkusvill.ru/goods/tayran-po-turetski-so-vkusom-solenogo-ogurtsa-s-ukropom-1-5-220-g-112789.html,https://img.vkusvill.ru/pim/images/site/site/1c31bbe7-b058-461a-968c-257749cc8ef8.png
https://vkusvill.ru/goods/syr-mlekara-sabac-serbskaya-brynza-40-s-rassolom-230-g-108534.html,https://img.vkusvill.ru/pim/images/site/99f0f34e-74e2-42cf-8da2-354c66b8f980.jpg?1740733105.9021
https://vkusvill.ru/goods/voda-mineralnaya-novoterskaya-gazirovannaya-1-5-l-93473.html,https://img.vkusvill.ru/pim/images/site/1ed42b0f-1fcb-45d7-9309-646f2d88d792.jpg?1714027684.9188
https://vkusvill.ru/goods/maslo-risovoe-tayra-rafinirovannoe-pet-1-l-110709.html,https://img.vkusvill.ru/pim/images/site/site/b8cb243a-4801-470b-a17f-6b336cde60da.jpg
https://vkusvill.ru/goods/sous-soevyy-sen-soy-klassicheskiy-pl-b-500-ml-67417.html,https://img.vkusvill.ru/pim/images/site/13928331-0937-47af-8ac1-0edecf07b04e.jpeg?1722419358.8607
https://vkusvill.ru/goods/ris-uvelka-dlya-plova-po-uzbekski-shlifovannyy-800-g-56070.html,https://img.vkusvill.ru/pim/images/site/7cd7a021-2ebf-429a-a59b-9103a174f8fe.jpg?1716894217.7573
https://vkusvill.ru/goods/kolbaski-polukopchenye-okraina-okhotnichi-320-g-70630.html,https://img.vkusvill.ru/pim/images/site/845d77f1-760a-46ce-b7ed-c4b54887461b.jpg?1668597067.0179
https://vkusvill.ru/goods/pasta-mistral-ptitim-450-g-32703.html,https://img.vkusvill.ru/pim/images/site/4e3ee09f-3066-40e4-a265-ed0a7deb6b86.jpeg?1722519134.2751
https://vkusvill.ru/goods/vafli-kinder-bueno-white-v-belom-shokolade-s-molochno-orekhovoy-nachinkoy-39-g-109917.html,https://img.vkusvill.ru/pim/images/site/site/8226a801-9d14-41ff-af18-d439f679a079.png
https://vkusvill.ru/goods/smes-ovoshchnaya-4-sezona-borshch-moskovskiy-bystrozamorozhennaya-400-g-55939.html,https://img.vkusvill.ru/pim/images/site/a864368b-5255-4c12-bcf0-a148c5bd9677.jpeg?1731596364.2998
https://vkusvill.ru/goods/pyure-fruktovoe-gipopo-fruktovyy-salatik-i-zlaki-s-6-mesyatsev-pauch-90-g-101621.html,https://img.vkusvill.ru/pim/images/site/site/5ce8d79f-c57c-4fb2-a8b6-5077e7dc6511.png
https://vkusvill.ru/goods/napitok-bezalkogolnyy-svyatoy-istochnik-voda-sok-so-vkusom-lesnykh-yagod-gazirovannyy-1-5-l-82419.html,https://img.vkusvill.ru/pim/images/site/0c4646ad-f39d-445a-a4fe-b7a48919bb89.jpeg?1733996302.0225
https://vkusvill.ru/goods/kolbasa-syrovyalenaya-egorevskaya-fkg-s-chernym-tryufelem-narezka-70-g-113178.html,https://img.vkusvill.ru/pim/images/site/site/ac541291-d9c8-480b-bdde-5449627c04e6.jpg
https://vkusvill.ru/goods/olivki-monini-s-anchousom-300-g-90220.html,https://img.vkusvill.ru/pim/images/site/a0a62142-142a-41ed-9bf0-ec5dc1726b71.jpg?1709733489.0073
https://vkusvill.ru/goods/bioyogurt-aktibio-obogashchennyy-1-8-260-g-79583.html,https://img.vkusvill.ru/pim/images/site/6cfc3cc5-a737-4a1b-8bb8-e6848f83fa03.png?1689678427.3531
https://vkusvill.ru/goods/napitok-gazirovannyy-dobryy-cola-bez-sakhara-500-ml-76762.html,https://img.vkusvill.ru/pim/images/site/site/c536acdf-9313-4215-a106-9f7f1c42792c.png
https://vkusvill.ru/goods/vermishel-chim-chim-funchoza-batatnaya-200-g-48374.html,https://img.vkusvill.ru/pim/images/site/f9880689-fde9-4d14-8f42-61e7b1166ada.jpg?1718972772.6678
https://vkusvill.ru/goods/khlopya-nordic-4-vida-zernovykh-500-g-71772.html,https://img.vkusvill.ru/pim/images/site/a354c6e7-e2c3-4571-bf1c-52b961f99c2b.png?1689687127.4631
https://vkusvill.ru/goods/sol-morskaya-atlantika-pishchevaya-melkaya-1-kg-113316.html,https://img.vkusvill.ru/pim/images/site/site/3afa3e89-f541-4cee-9307-6c879cb0b949.jpg
https://vkusvill.ru/goods/sok-detskiy-sady-pridonya-yabloko-pryamogo-otzhima-osvetlennyy-s-4-mesyatsev-200-ml-55294.html,https://img.vkusvill.ru/pim/images/site/site/974479b4-c7dc-4eeb-a4b2-c78f034f4d63.png
https://vkusvill.ru/goods/podguzniki-trusiki-lovular-solnechnaya-seriya-l-9-14-kg-44-sht-78454.html,https://img.vkusvill.ru/pim/images/site/200bf0d2-04d1-4b93-991e-821437e7c835.jpg?1689679567.6969
https://vkusvill.ru/goods/smes-bobovykh-mistral-dlya-gustykh-i-navaristykh-supov-500-g-32684.html,https://img.vkusvill.ru/pim/images/site/aac0df89-5c4d-4dc2-993f-111f958481fa.jpg?1743072552.5217
https://vkusvill.ru/goods/muchnaya-smes-s-pudov-bliny-500-g-105632.html,https://img.vkusvill.ru/pim/images/site/def725b5-420c-4826-a4ee-ba3a663e6db3.jpg?1734700817.394
https://vkusvill.ru/goods/chay-chernyy-befruitbe-propitannyy-sokom-imbirya-s-kusochkami-imbirya-koritsy-i-medom-180-g-102425.html,https://img.vkusvill.ru/pim/images/site/4f86401f-83ff-4186-907e-0dd205b2dd9e.jpg?1738656737.7924
https://vkusvill.ru/goods/pechene-belvita-utrennee-multizlakovoe-225-g-51517.html,https://img.vkusvill.ru/pim/images/site/84f644fe-8c50-4e4a-b0e9-afaacde04aca.png?1686821447.7121
https://vkusvill.ru/goods/limonnaya-kislota-gotovim-vmeste-15-g-97741.html,https://img.vkusvill.ru/pim/images/site/ec91699d-130b-47c4-8ced-98c3da138ceb.jpeg?1725880752.1886
https://vkusvill.ru/goods/otrubi-ogo-ovsyanye-s-topinamburom-ekstrudirovannye-200-g-116694.html,https://img.vkusvill.ru/pim/images/site/site/897e2c2b-1cdf-4aab-be3f-d6b981a92c89.png
https://vkusvill.ru/goods/chipsy-kartofelnye-lay-s-riflenye-slivochnyy-losos-140-g-85752.html,https://img.vkusvill.ru/pim/images/site/site/7b230bdd-1bfd-4791-be86-97ff0b09a3c4.png
https://vkusvill.ru/goods/marmelad-haribo-zolotye-mishki-80-g-79925.html,https://img.vkusvill.ru/pim/images/site/1da9de82-a447-431f-9fd0-442b7f5905b1.JPG?1704971766.5233
https://vkusvill.ru/goods/pashtet-setra-iz-indeyki-s-chernoslivom-100-g-90676.html,https://img.vkusvill.ru/pim/images/site/a87127cc-07c5-42b3-8a0b-93c315be7b88.jpg?1710233529.1115
https://vkusvill.ru/goods/konfety-v-korobke-rotfront-ptiche-moloko-slivochno-vanilnye-200-g-57515.html,https://img.vkusvill.ru/pim/images/site/9d134371-132f-4bd5-b47c-6e5274226ecd.jpg?1728316430.9734
https://vkusvill.ru/goods/yogurt-pitevoy-chudo-yagodnoe-morozhenoe-1-9-260-g-115326.html,https://img.vkusvill.ru/pim/images/site/site/35969697-ca20-4d4c-a212-29d9976133d7.png
https://vkusvill.ru/goods/ogurtsy-6-sotok-kornishony-khrustyashchie-marinovannye-s-b-680-g-55581.html,https://img.vkusvill.ru/pim/images/site/9154f539-e3b5-48ac-9916-8ff1e1d46f9d.png?1714653967.67
https://vkusvill.ru/goods/olivki-zelenye-bondyuel-bez-kostochki-300-g-45107.html,https://img.vkusvill.ru/pim/images/site/8d8901c4-2e0c-44fc-9f1e-f2313ca37a0e.jpg?1733556277.2762
https://vkusvill.ru/goods/kakao-napitok-fanni-yammi-bystrorastvorimyy-s-marshmellou-160-g-109521.html,https://img.vkusvill.ru/pim/images/site/5094a4cf-070d-40f0-aede-2115b3b8c38c.jpg?1744012299.0544
https://vkusvill.ru/goods/karamel-chupa-chups-mini-assorti-90-g-64349.html,https://img.vkusvill.ru/pim/images/site/25393a4b-fd3d-47f7-beed-d7745c4613a6.jpeg?1671028205.3252
https://vkusvill.ru/goods/kolbasa-syrokopchenaya-ostankino-aromatnaya-narezka-v-u-100-g-75761.html,https://img.vkusvill.ru/pim/images/site/site/ca44645d-6b4a-45f0-9524-fea1a1149c10.jpg
https://vkusvill.ru/goods/kolbasa-vareno-kopchenaya-blizhnie-gorki-servelat-gurman-500-g-63233.html,https://img.vkusvill.ru/pim/images/site/b76dcc92-cb27-420f-ab56-5a81ac166cb8.jpeg?1729510550.4943
https://vkusvill.ru/goods/sneki-kukuruznye-cheetos-syr-50-g-70484.html,https://img.vkusvill.ru/pim/images/site/site/31615ef8-019f-4074-8637-522687c1c79c.png
https://vkusvill.ru/goods/khlebtsy-dr-korner-risovye-s-pesto-i-parmezanom-80-g-102915.html,https://img.vkusvill.ru/pim/images/site/f4508fe0-6519-46bd-8c90-72d5c80fe9e0.png?1737812534.5502
https://vkusvill.ru/goods/morozhenoe-eskimo-maxiduo-vafelnyy-mix-63-g-78710.html,https://img.vkusvill.ru/pim/images/site/6873e001-1067-4c45-affd-33ae917c257c.jpeg?1721745314.8585
https://vkusvill.ru/goods/moloko-sgushchennoe-alekseevskoe-varenoe-8-5-360-g-67462.html,https://img.vkusvill.ru/pim/images/site/6a59a2a4-c7fb-4f9a-906c-5d6175190307.jpeg?1730812656.1466
https://vkusvill.ru/goods/marmelad-mamba-frumeladki-frukty-i-yogurt-72-g-100790.html,https://img.vkusvill.ru/pim/images/site/site/b88ad42c-00e5-4cf0-89ac-3650285cd8d0.jpeg
https://vkusvill.ru/goods/sous-barilla-pesto-genovese-s-bazilikom-s-b-190-g-32461.html,https://img.vkusvill.ru/pim/images/site/site/f0e0e82b-eec2-4ae5-a062-87124d1a9156.png
https://vkusvill.ru/goods/gotovyy-zavtrak-lyubyatovo-podushechki-s-shokoladnoy-nachinkoy-220-g-57623.html,https://img.vkusvill.ru/pim/images/site/site/8d531ee8-97ba-41fe-8d51-a919c8e56e08.jpg
https://vkusvill.ru/goods/chipsy-kartofelnye-lorenz-pomsticks-solomkoy-s-solyu-100-g-33284.html,https://img.vkusvill.ru/pim/images/site/4e3273ea-e7d5-4f8d-b872-b325c84e0f3c.jpeg?1721305152.1965
https://vkusvill.ru/goods/sredstvo-chistyashchee-universalnoe-domestos-svezhest-atlantiki-750-ml-61196.html,https://img.vkusvill.ru/pim/images/site/site/444d4bb4-5fe8-4a15-857e-abf5f4aca793.png
https://vkusvill.ru/goods/smes-ovoshchnaya-bondyuel-vok-ovoshchi-po-aziatski-zamorozhennaya-400-g-44554.html,https://img.vkusvill.ru/pim/images/site/e2510618-ff43-4f80-a13a-66c9b83355b5.jpeg?1730812648.499
https://vkusvill.ru/goods/assorti-grecheskikh-olivok-nefeli-c-kostochkoy-300-ml-89499.html,https://img.vkusvill.ru/pim/images/site/8786f4e3-436e-4939-a1d4-7d59306d8651.jpg?1708340110.4569
https://vkusvill.ru/goods/sok-detskiy-sady-pridonya-yabloko-i-vishnya-osvetlennyy-s-5-mesyatsev-200-ml-55285.html,https://img.vkusvill.ru/pim/images/site/site/336cf45d-3194-4053-9db4-42e133f11399.png
https://vkusvill.ru/goods/limonad-chernogolovka-dyushes-silnogazirovannyy-pet-2-l-75208.html,https://img.vkusvill.ru/pim/images/site/445d6e80-9a4a-4b2d-9af7-fb694ab7a5b8.png?1742984416.2452
https://vkusvill.ru/goods/puding-molochnyy-grand-dessert-shokolad-5-2-200-g-75640.html,https://img.vkusvill.ru/pim/images/site/51b653dd-ffcf-44d6-8095-784071a5228c.png?1742311332.8173
https://vkusvill.ru/goods/pyure-fruktovoe-agusha-s-yablokom-bananom-i-pechenem-s-6-mesyatsev-90-g-44684.html,https://img.vkusvill.ru/pim/images/site/50e32a8c-3cea-4f8e-b32f-f4a1ed8e7144.jpeg?1724247312.2251
https://vkusvill.ru/goods/syr-savushkin-produkt-brest-litovsk-klassicheskiy-45-polutverdyy-narezka-130-g-111580.html,https://img.vkusvill.ru/pim/images/site/site/7093106f-5de6-441a-8b70-dadaa6d62a12.jpg
https://vkusvill.ru/goods/tunets-federici-v-sobstvennom-soku-160-g-90219.html,https://img.vkusvill.ru/pim/images/site/6ea9d4ca-9252-46ae-a328-1689c341a102.jpg?1709733190.2644
https://vkusvill.ru/goods/biolakt-detskiy-tema-persik-grusha-s-8-mesyatsev-3-0-206-g-64340.html,https://img.vkusvill.ru/pim/images/site/site/5d914a0b-4f18-4c9f-b5fc-1865af166026.png
https://vkusvill.ru/goods/pirog-tirolskie-pirogi-vishnya-klubnika-690-g-102303.html,https://img.vkusvill.ru/pim/images/site/57c6792a-bda7-466f-b8a0-26ba0ac5e221.jpg?1730927541.1907
https://vkusvill.ru/goods/napitok-gazirovannyy-koka-kola-bezalkogolnyy-zh-b-330-ml-96722.html,https://img.vkusvill.ru/pim/images/site/4dbc083d-24f7-4829-9e48-f48391251c03.jpg?1721129593.0865
https://vkusvill.ru/goods/pryanik-yasnaya-polyana-tulskiy-varenaya-sgushchenka-130-g-112185.html,https://img.vkusvill.ru/pim/images/site/site/d1c7c6dd-c3b9-4536-9fb7-d568c63a5ffe.png
https://vkusvill.ru/goods/yogurt-pitevoy-vkusnoteevo-s-klubnikoy-2-690-g-94328.html,https://img.vkusvill.ru/pim/images/site/3a5263e3-f9c9-4e28-a61b-40137161ee7d.jpg?1715862441.7623
https://vkusvill.ru/goods/gel-dlya-stirki-laska-sherst-i-shelk-1-l-73634.html,https://img.vkusvill.ru/pim/images/site/92ca0fb3-4160-4cab-b536-627fc1e341b3.png?1744885042.8111
https://vkusvill.ru/goods/chesnok-volshebnoe-derevo-sushenyy-30-g-54553.html,https://img.vkusvill.ru/pim/images/site/986f367d-ae0f-4dd0-a101-14f053713fb8.jpg?1744373596.9493
https://vkusvill.ru/goods/baton-limak-sakharnyy-narezannyy-360-g-106723.html,https://img.vkusvill.ru/pim/images/site/3797a804-59ec-488e-8b38-4349162fe41a.jpg?1737901152.4745
https://vkusvill.ru/goods/napitok-silnogazirovannyy-abrau-dyurso-vinonad-so-vkusom-kaberne-bezalkogolnyy-375-g-110399.html,https://img.vkusvill.ru/pim/images/site/site/df47e320-1346-46c2-86f1-4b66fc9faa98.png
https://vkusvill.ru/goods/shokolad-proteinovyy-chikalab-chika-sport-molochnyy-s-fundukom-100-g-44272.html,https://img.vkusvill.ru/pim/images/site/site/afbcc183-aa63-43ec-8441-0fc6a00a503d.png
https://vkusvill.ru/goods/krupa-perlovaya-uvelka-5kh80-g-56118.html,https://img.vkusvill.ru/pim/images/site/faa985c0-32df-4170-a925-45d8ab11f749.jpg?1685449927.8717
https://vkusvill.ru/goods/karamel-v-shokolade-rotfront-moskvichka-250-g-48613.html,https://img.vkusvill.ru/pim/images/site/ff875c2b-b564-42d6-8984-4ce7c78d48f8.png?1656422490.8902
https://vkusvill.ru/goods/med-zapovednye-ugodya-grechishnyy-naturalnyy-500-g-68431.html,https://img.vkusvill.ru/pim/images/site/bf846dc9-ee98-4662-854d-aa6276fe1917.jpeg?1731337072.8149
https://vkusvill.ru/goods/produkt-ovsyanyy-velle-pechenoe-yabloko-fermentirovannyy-130-g-85623.html,https://img.vkusvill.ru/pim/images/site/f55f381f-148d-45a8-807c-795f2e87762c.png?1701946011.3085
https://vkusvill.ru/goods/napitok-bezalkogolnyy-ochakovskiy-kokteyl-mokhito-osvezhayushchiy-srednegazirovannyy-khalyal-450-ml-114066.html,https://img.vkusvill.ru/pim/images/site/site/69538e60-eda4-49a3-ae67-c7b989430dbe.png
https://vkusvill.ru/goods/vermishel-rollton-s-kuritsey-paket-60-g-40388.html,https://img.vkusvill.ru/pim/images/site/ddbbe8fb-8052-40d1-b140-971ff8bd094d.jpeg?1731680709.5639
https://vkusvill.ru/goods/khleb-samarskiy-khlebozavod-5-tostovyy-molochnyy-narezannyy-350-g-107292.html,https://img.vkusvill.ru/pim/images/site/da31ee56-87cd-4f0b-b1b9-b94a53c83e13.png?1738921755.7313
https://vkusvill.ru/goods/napitok-gazirovannyy-dobryy-kivi-vinograd-1-l-109043.html,https://img.vkusvill.ru/pim/images/site/site/fd833f5b-a6a7-498d-8040-016ea06185f1.png
https://vkusvill.ru/goods/kukuruza-bondyuel-v-zernakh-bez-sakhara-350-ml-94291.html,https://img.vkusvill.ru/pim/images/site/6caaa614-e422-4497-b298-ded80d64ecf3.jpg?1737529319.1025
https://vkusvill.ru/goods/baton-limak-nareznoy-narezannyy-360-g-106690.html,https://img.vkusvill.ru/pim/images/site/06e1a61d-0085-4c09-88d9-b039a6db104c.jpg?1737897191.7211
https://vkusvill.ru/goods/shokolad-gorkiy-babaevskiy-58-5-90-g-69646.html,https://img.vkusvill.ru/pim/images/site/1e586a9b-4afc-4198-a5cf-e489d4b41e48.jpg?1666357743.6251
https://vkusvill.ru/goods/batonchik-proteinovyy-bombbar-glazirovannyy-fistashkovaya-merenga-40-g-44214.html,https://img.vkusvill.ru/pim/images/site/610ed6bc-9c46-405c-8d9d-02864936ff4d.jpg?1729549252.661
https://vkusvill.ru/goods/olivki-monini-s-limonom-300-g-90224.html,https://img.vkusvill.ru/pim/images/site/53dfe13a-ffba-4be2-9ebb-0885858f7480.jpg?1709735050.1951
https://vkusvill.ru/goods/tvorog-mama-lama-klubnika-i-banan-3-8-100-g-48013.html,https://img.vkusvill.ru/pim/images/site/7fdbd112-ccaf-43d1-a912-5c1573673901.png?1742286793.0915
https://vkusvill.ru/goods/napitok-lifeline-renew-light-vitaminizirovannyy-so-vkusom-lichi-i-slivy-negazirovannyy-500-ml-115955.html,https://img.vkusvill.ru/pim/images/site/site/4027fc55-2ef3-472b-8a7c-d8b1d9b74ed8.png
